"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kazakhstan","KAZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314","303","351","401","479","526","518","455","534","617","516","531","657","641","723","695","802","747","727","756","992","1114","","",
"Kenya","KEN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0820212065173","80.6360252813231","82.0344179779528","87.4492764986803","94.3285058649064","99.3049955578827","119.566585789119","130.057118433622","130.095242342772","130.83436977741","142.236669198002","143.487268331965","144.052406381439","155.225514198929","168.074642684023","179.320605255304","191.400234465925","171.911480781275","187.386430810337","209.4990889963","212.385088889384","236.984845549568","","",
"Kyrgyz Republic","KGZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","84","91","125","144","177","207","191","197","213","213","233","307","331","316","303","303","316","268","251","269","302","","",
"Cambodia","KHM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4418839663335","81.9804414445254","89.8977260715657","93.8104433130944","106.558193253769","118.267012719106","118.641144478101","105.870656936674","152.267000254695","173.560498254921","167.182683350304","195.503722344447","208.216308058838","216.739114925787","214.361601954935","211.323869531545","226.821845308777","224.508911519797","261.966006826414","318.697804245483","320.758091083427","360.334667165337","","",
"Kiribati","KIR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","182","181","166","191","188","190","194","234","223","151","144","152","174","183","161","205","225","270","257","342","346","","",
"St. Kitts and Nevis","KNA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","732.655316551361","710.241088030225","736.173886055104","766.467666681066","771.515210672596","915.906698195177","1023.33987403185","1014.97228403874","1268.33452421766","1225.66014370967","1220.77680300139","1248.72127642404","1161.5808358731","1227.57754809047","1257.31102701434","1362.00975769499","1516.59854403725","1545.61221726004","1500.35755365281","1686.29680244748","1593.72356193947","1793.16794584299","","",
"Korea, Rep.","KOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","718.107461717944","853.045106870011","864.821179805026","953.405484252919","1022.0167605246","1152.57781242415","1314.08981864083","1453.96628892234","1592.26765252354","1694.63509471828","1875.05257122883","1955.01091416846","2047.40516052229","2120.16635737479","2270.73540431294","2498.49404487608","2714.146363563","2878.05275752719","3218.80258739182","3546.0311559389","3731.29981009789","4366.95125416775","4946.78335928914","",
"Kuwait","KWT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1306.98498934155","1881.88869610506","1877.54880301687","1933.47565135203","1823.78983972853","1711.96708549946","1623.53905051972","1762.69117879176","1738.44601672667","2168.57226960676","2014.27594858415","1837.51571699081","1902.98445631476","1878.02461127164","2005.22813168998","1953.48722397398","2066.43325993844","2327.00114699419","2600.13229135396","2642.88232411782","2940.72447481679","2908.25161316429","","",
"Latin America & Caribbean (excluding high income)","LAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","569.19287463176","598.366986130651","607.338063123109","622.816560716592","660.852938671055","706.804759989966","768.768840041003","839.124794788461","883.534454804506","932.531472410288","951.614082673327","992.464587497149","1012.05722977879","1071.12999012859","1115.14261238284","1153.68119021452","1148.10461845905","1213.77960790829","1244.32290054711","1273.31767972002","1307.75535570791","1408.00005956982","","",
"Lao PDR","LAO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4633883394506","86.9367950414157","83.2416148108512","107.263242700325","92.0337794955607","93.9420771183497","92.3901900410293","107.49435689729","98.9566577879153","133.367310325448","115.851805282852","81.7885933716391","99.5379776403543","125.796438465321","133.962604947918","150.321765497333","160.500927224541","182.095000094763","173.563268774022","213.253714472485","164.702895634629","234.168917188034","","",
"Lebanon","LBN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","849.190027100133","863.628688807368","786.812995519884","753.396227770106","772.657984864043","760.854530804456","898.932059719994","978.834712335306","977.873852508891","959.935700891647","1103.5471333522","1236.90260291561","1109.52263620572","1101.5181484201","1127.33770223086","1140.5388558027","1314.42409096152","1389.73243290108","1485.07084091797","1545.49384947324","901.156133747479","528.085972631785","","",
"Liberia","LBR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7535737930047","22.6860059834151","23.7577245782568","18.3885558010433","47.759987976624","55.5773875125769","49.530135567006","37.3306598062978","53.7877477519134","109.584636427393","100.813150154412","99.563136272221","89.8583018692347","90.4354324843115","114.953162423526","127.654974483817","132.187587774852","157.288475663787","153.815495152352","118.531976509001","247.429092182528","259.805155973887","","",
"Libya","LBY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","726.710866163448","843.61069236296","999.627094500764","942.008970708155","838.578587930656","701.279789787412","666.205773318733","749.02826758212","692.167505065124","1041.06544816343","992.629148016148","646.723490514923","","","","","","","","","","","","",
"St. Lucia","LCA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442.131716394998","456.506038107513","486.218031659788","498.935479169255","496.349600292031","516.154928439309","592.120241176888","662.056970888411","644.033337740109","648.693916380359","636.938456937792","683.032780224763","654.335754454389","693.137212314169","646.884002520664","623.721728858476","648.756269745082","666.73402978795","669.721230031574","675.223826954528","834.54256592212","890.102514501814","","",
"Latin America & Caribbean","LCN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","575.345119043496","604.598401021215","614.349208985764","630.756560054572","668.199573920327","713.116839056482","777.000441866359","848.821380746718","894.358846053823","944.220405554174","965.54748070228","1009.86084787088","1033.20649739841","1096.00353054323","1143.34488720642","1185.12153611531","1186.1052460567","1257.91866070804","1293.31464764872","1268.96284810455","1304.05659518597","1405.80321765175","","",
"Least developed countries: UN classification","LDC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7587300469837","46.4027105446499","50.5752255623954","55.6520700715908","60.9933623691892","65.3443309550627","73.5588178541552","78.6741573481869","82.3779334027224","89.9010523242164","89.3064736454175","91.3454762839869","94.8621933143311","104.151605494191","110.907340674671","114.567774980472","122.55874555994","122.353541108373","122.814749488953","128.405034346592","131.040034957941","140.130816981051","","",
"Low income","LIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.530227369878","48.4074426787482","53.5007574354856","59.4680963039356","63.5739757523402","67.9850727991598","76.5715247918398","82.412514906863","84.382068252381","92.5191984981585","91.5752754409402","90.7835581550795","89.4430225604061","95.4636967197331","100.695161610191","99.5854865915015","109.437733419298","105.707907375855","101.33269520025","104.379698536306","107.461990715831","111.803042168224","","",
"Liechtenstein","LIE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176","188","196","183","217","226","247","266","287","311","311","327","341","405","397","442","467","451","515","558","560","609","","",
"Lower middle income","LMC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.9278428775476","102.279509547743","104.110810247131","111.71087341761","119.009807590315","127.654618437746","136.410231341989","143.995257486647","149.854701086192","158.227913811034","161.314893110759","167.279458295555","182.137698075356","201.293855313755","203.968637072041","214.503607402021","221.460059011364","215.587397416123","222.41787368669","237.114193765496","244.038911383396","273.165400556687","","",
"Low & middle income","LMY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.746023662852","181.977556037358","189.819273491638","204.278348271547","218.968453153454","236.798806271221","256.607062774905","277.226576809211","297.63721971314","328.371134840928","339.287484831898","361.693416693439","386.550951396405","414.933010341544","432.092776723114","449.942809123669","466.239765120461","479.78345461921","504.251063123786","534.127702503553","560.986718454403","608.947683285565","","",
"Lesotho","LSO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.3440109443617","92.3842447498816","82.5641897593286","81.1538151753203","83.244445377753","80.3047749162221","95.7809122359936","145.408602879888","156.410681610989","184.644803280242","168.204788160079","208.803110292256","234.387001795071","286.683946289653","282.798333320758","280.346829639235","266.763429273838","278.795247718592","292.468665095298","312.333439548374","236.257008873128","264.365090750643","","",
"Late-demographic dividend","LTE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245.885328821978","262.602157198885","288.52790706102","306.299350401415","329.589149237674","357.867922591361","398.670840331451","435.349010701815","493.426672883377","558.8419997407","578.142062425374","621.625920975253","678.631959216072","735.428469786989","776.595598110041","803.045554420715","834.996659512916","889.401841084618","964.164388340953","1056.947407672","1160.7851532879","1256.86938644788","","",
"Lithuania","LTU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","522","565","642","743","714","812","957","1094","1298","1326","1350","1473","1542","1629","1739","1861","2038","2161","2369","2793","3006","3432","3709","",
"Luxembourg","LUX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3287","3603","3979","4222","4742","4942","5274","5284","5725","6091","6079","5695","5175","5346","5574","5545","5806","5962","6212","6604","6938","7515","7540","",
"Latvia","LVA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434","518","578","603","757","808","901","1002","1086","1028","1068","1094","1146","1218","1296","1405","1631","1704","1904","2171","2382","3153","","",
"Macao SAR, China","MAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.661293426231","163.023039337556","179.395549407468","192.397385748819","212.079537284969","230.418733292782","263.288272064495","291.004064884853","312.110848834687","352.356042772938","375.466300314453","394.436692109767","395.933829849964","398.198774549926","392.615132966192","397.05341980251","397.373042269543","400.997689159696","414.766655024864","433.891513378091","471.731606174916","515.76056430537","","",
"Monaco","MCO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3461.78708351201","3739.86686960181","3967.73384213522","4597.34274838037","4892.53112088501","5166.71210562958","5473.69781091965","5771.22964622105","6425.69324272041","6797.0664178317","7085.38417442756","7098.582357687","7255.84997933016","7851.55116966774","8103.22982826263","8141.20861346881","8065.14862647755","8020.61015763306","7885.44398074393","8193.69460267326","8011.1791302231","8788.7120203039","","",
"Moldova","MDA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149","168","218","226","319","377","451","500","547","647","520","505","541","584","612","631","631","810","827","859","877","1207","","",
"Madagascar","MDG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2359746366206","54.4654887589316","56.299459618604","62.1665623377942","68.4894937282278","71.3813570025715","73.2464536401601","70.1727214405623","65.6439777348712","66.2072567546273","70.1886586228373","68.1163877284749","58.2603819294456","56.074072557867","67.6321073546708","75.5164947785639","83.6341912618468","74.3464873992874","67.4240910610066","51.2453327599952","56.4007395934645","56.6703175830274","","",
"Maldives","MDV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","809","596","683","668","790","822","951","1050","1562","1239","1092","1090","1217","1250","1321","1528","1878","1759","1507","1642","1605","2066","","",
"Middle East & North Africa","MEA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","492.526360746317","541.161468466554","544.278548963255","544.288196485358","564.732792524121","574.587117513623","603.685351233699","640.178064120189","652.28665193236","789.204619818343","781.146472883863","803.992560032619","827.247288192905","872.315895030593","936.92467519134","945.274108606176","1046.89313681163","1068.49839888554","1039.80560924887","1011.6553369436","1056.74200278732","1090.55672681706","","",
"Mexico","MEX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498.559390619274","541.677564665706","571.705011088783","672.278944272229","723.827388231756","742.658057599334","786.075916986882","831.045372718491","859.314794004374","903.097509413636","887.299909505089","924.065894617808","985.070630088744","1022.51216576681","1016.27152817736","1062.24538653138","1089.15254817402","1093.28675776459","1100.85913214163","1101.81204678275","1152.4465342236","1190.11002808737","","",
"Marshall Islands","MHL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.093300453359","320.347893741216","292.869521065075","291.984699961376","367.297743099888","502.673252190569","521.705788549757","442.047908303472","396.898084720116","393.947457124996","407.919229056503","392.350016540977","396.550129262143","439.512402377994","441.866315546843","537.902786141621","576.205927265261","569.420305992656","654.910363009512","711.123329746033","619.509456542175","676.914487334353","","",
"Middle income","MIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179.838626080829","191.894385011315","200.720688287219","215.998951149222","231.751646275152","250.919021614603","271.947255915342","294.136995617791","316.473888635903","349.569473113024","361.876666409292","386.813609946997","414.565795754033","444.158021909661","462.938537180782","483.11839015209","498.718204344495","515.189289660711","543.056239593893","576.274965304622","606.318539847865","659.609712754853","","",
"North Macedonia","MKD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543","503","562","581","594","591","629","603","677","705","749","748","774","840","830","865","948","993","1065","1250","1315","1535","","",
"Mali","MLI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3340853823044","57.0993591227438","64.0770032883609","69.7803777796241","72.7625893035211","77.0150772551098","84.4254752397484","83.5933328031911","82.9400339654943","87.7507544964122","81.0403711936802","70.9358881917271","64.03735787146","69.5853081492379","82.8180175587925","80.461310696404","79.362932811747","79.1363571119634","83.5255153963305","88.5634341362204","78.5444019246659","106.968349438146","","",
"Malta","MLT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1211","1301","1516","1658","1740","1938","2056","2053","2094","2120","2287","2455","2549","2767","3157","3373","3599","3861","3976","4599","4835","5317","","",
"Myanmar","MMR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","24","32","34","38","44","50","51","58","62","60","63","89","125","180","230","211","219","229","237","246","254","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","327.803655924055","365.802254559003","375.459125707544","383.030559411221","407.272093816415","419.458305381171","438.469458273227","470.368204168779","496.265673848198","579.810684517259","593.245295760677","600.479432739442","598.319190370386","604.300608220336","631.820711372982","645.925247268929","728.667884519896","740.399316439088","727.484824993818","669.7213399107","634.975101437212","690.201313133237","","",
"Montenegro","MNE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1132","1127","1234","1206","1446","1544","1546","1769","1956","2314","2439","","",
"Mongolia","MNG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207.517559443925","192.175015618511","207.983189808217","177.86969425104","203.025840880873","201.178896690503","222.88393104684","271.705233159419","333.592378011977","320.413150695061","285.363402536448","322.703866188017","399.149346315366","436.973074762329","471.437926342771","455.705971418256","496.137064573387","496.074921618573","559.566590509435","583.619273685997","574.215420483688","885.951610923148","","",
"Northern Mariana Islands","MNP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4186693801968","15.3242512969805","18.8717532056467","20.7621899019392","24.242418465387","30.9574199939533","31.8848343330056","33.0461987592914","37.8138843275039","48.5637399112558","53.1966741011176","52.105159164762","55.1597724420821","67.277965191103","72.8162311399618","87.3719630872157","99.772283089296","100.888719350246","107.080499969094","106.520863190697","99.3417718596873","121.998019715572","","",
"Mauritania","MRT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.186075703953","107.986433673614","121.940857598646","131.104051645889","126.738513259892","127.52569050681","120.774708597518","126.453947902316","131.2461377669","132.803690421671","113.584941568058","111.534569777991","119.633701781998","138.199256234593","152.319289598815","158.212036594562","149.539314094739","174.364022226071","174.666542107537","189.439243580344","189.914008801705","240.357262744473","","",
"Mauritius","MUS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266.136903713766","285.365961873008","319.186511842064","341.703902673258","379.091312156521","419.521329414202","442.803186883459","467.659305211779","559.332756004755","613.730389463386","700.592614554695","698.523851778417","706.987401166432","815.916877822781","991.222317417091","1070.19975634996","1153.58354950278","1214.50902037675","1298.63620110681","1451.93310374596","1348.56290411052","1428.98317696765","","",
"Malawi","MWI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.563042824841","24.4933240694542","24.5174670471784","31.7146966125377","41.0079927709654","44.8818520956748","53.8026790371448","65.224634132475","78.0079998938418","79.4538371850677","73.1060818230836","78.6875677444356","86.6319062130991","126.870083438835","103.592819008207","94.4406727020421","111.428986296826","110.335991713179","104.049758709473","113.097229163149","106.315091927822","118.91872689763","","",
"Malaysia","MYS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","357.095435962465","380.58790804014","396.246034071472","457.065306546252","478.712614093109","476.242051309126","565.47352377131","596.555375600242","611.293931404973","644.232556100394","646.657813426989","716.29802826219","790.018338803589","817.961373774992","903.620748593306","923.588206017257","920.181114376342","963.418721431797","1032.97914673642","1107.52191893857","1112.69863576861","1268.21221966144","","",
"North America","NAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4326.68945902059","4658.13215184409","5052.95454251458","5434.0456423567","5755.79294801307","6097.35621428692","6462.93826804143","6798.61898067749","7005.96067565566","7261.45723202419","7481.75183455043","7654.81579034461","7893.28720445964","8052.16746081616","8414.78264182708","8802.59520211475","9150.12570266044","9434.51919693912","9789.07053781446","10127.8702439425","11183.8963264822","11448.382765381","11842.9198914656","",
"Namibia","NAM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","475.670056070575","503.715028406992","532.510140199552","570.300406885675","662.331897861625","689.090715369474","753.099120891337","836.229591778922","798.554475309717","725.146631548148","822.717378763225","878.1043181808","876.51099353247","894.082228949491","892.119045575653","1076.29158795116","986.566571988346","901.828619147007","874.181433528032","879.456273725399","849.546486466537","941.72842900922","","",
"New Caledonia","NCL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1416731091449","37.7891638269689","39.7220899814587","39.2840051839135","40.9673776420685","51.6736101315484","55.5065307476651","51.3825448639923","52.5485833107071","52.8597950153144","52.0141003014982","51.4489500301334","49.3569698983178","49.8572689559172","50.3728579926489","60.856517380226","51.7139743494394","64.4581624825436","64.7919863854724","71.8971869192471","79.0430586347966","75.7957048048897","","",
"Nigeria","NGA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9545764337119","81.8929047893338","72.733005488212","156.596613257562","154.801863956706","160.672748335309","159.716078368823","157.582020216486","162.45791507666","173.117443476886","155.096197940827","162.319547782111","165.181128999744","175.708883468946","181.344918916091","191.349064125757","188.2079135141","191.878609655849","161.067554705078","157.949735583775","173.478128261402","220.443166093149","","",
"Nicaragua","NIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.10891754891","156.708101827707","165.506795906975","181.381086612186","193.022736582108","210.658067428101","227.868013575128","265.344923305412","284.124398806741","292.288685585366","305.321227347775","315.487005791149","328.937607410135","348.891024590793","390.020532162547","416.508663872975","452.185582586811","492.605581151292","490.523106885656","477.72614778961","472.886585790171","599.859586088892","","",
"Netherlands","NLD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2466","2684","2987","3099","3267","3426","3726","3984","4317","4465","4585","4779","4989","5219","5214","5204","5274","5585","5811","6127","6718","7179","","",
"Norway","NOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2857","3037","3429","3566","3765","3995","4304","4530","4945","5055","5191","5492","5774","6013","6193","6142","6271","6631","7019","7325","7457","8275","","",
"Nepal","NPL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","60","62","64","71","73","70","76","85","91","107","101","111","123","147","160","159","165","172","182","207","228","","",
"Nauru","NRU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1152.68163213823","942.377757406157","724.077782172841","561.975076544936","276.585686318726","434.396601378588","591.478669543111","916.908832816717","1086.830512271","639.416795315282","740.716910597262","640.094610519104","671.716775494812","892.829159057947","947.103371391166","1677.31149431052","1343.02250340415","1349.47043078942","1466.05627696009","1523.66710553118","1739.88228763482","1873.14238366735","","",
"New Zealand","NZL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1607.11577914585","1702.87131636147","1841.2642603022","1855.57554805068","1985.82482336076","2124.95758741029","2399.29765322976","2446.20159610578","2721.0972402777","2951.73789487565","2997.29840144158","3115.07056764132","3182.36330267679","3385.86670731745","3507.99389050271","3493.66199328289","3727.76816062296","3839.43309115587","3891.08642395332","4377.54456741863","4606.93994713534","4753.72182523075","","",
"OECD members","OED","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2256.06350687771","2418.36143622302","2596.23012048087","2764.51330754526","2922.91031226161","3080.95218169625","3295.10901312798","3470.5690014046","3641.17031447969","3805.59086811464","3926.92906219595","4096.2785459569","4221.92294883787","4356.63794043013","4517.24362124644","4692.78607739498","4882.51801735476","5046.49233914203","5237.21934024757","5472.45439585188","5903.14209533153","6181.98381138705","","",
"Oman","OMN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1061.88303367066","1127.02277477626","1153.67752936381","1129.18962058009","1084.89317931888","978.644731929544","932.654383954408","1032.11800831248","927.979809346235","1369.76006371154","1318.54777635627","1124.04946359265","1145.54833569254","1190.55466247142","1398.47206211423","1486.47461063073","1411.43541399482","1353.04157726323","1126.08967344321","1341.43770329579","1787.15667507065","1646.55911918352","","",
